11 Sep 2016,1.3267
12 Sep 2016,1.331203
13 Sep 2016,1.318131
14 Sep 2016,1.320481
15 Sep 2016,1.322751
16 Sep 2016,1.322401
17 Sep 2016,1.302592
18 Sep 2016,1.300001
19 Sep 2016,1.3005
20 Sep 2016,1.302932
21 Sep 2016,1.297353
22 Sep 2016,1.299545
23 Sep 2016,1.309415
24 Sep 2016,1.29584
25 Sep 2016,1.296899
26 Sep 2016,1.296899
27 Sep 2016,1.296344
28 Sep 2016,1.301914
29 Sep 2016,1.300728
30 Sep 2016,1.296176
01 Oct 2016,1.297859
02 Oct 2016,1.297901
03 Oct 2016,1.296294
04 Oct 2016,1.284192
05 Oct 2016,1.272678
06 Oct 2016,1.27486
07 Oct 2016,1.264542
08 Oct 2016,1.243936
09 Oct 2016,1.243495
10 Oct 2016,1.235788
11 Oct 2016,1.211534
12 Oct 2016,1.223541
13 Oct 2016,1.22549
14 Oct 2016,1.221299
15 Oct 2016,1.218851
16 Oct 2016,1.218999
17 Oct 2016,1.219401
18 Oct 2016,1.229559
19 Oct 2016,1.227295
20 Oct 2016,1.226392
21 Oct 2016,1.223391
22 Oct 2016,1.224597
23 Oct 2016,1.224597
24 Oct 2016,1.220398
25 Oct 2016,1.219512
26 Oct 2016,1.222793
27 Oct 2016,1.217137
28 Oct 2016,1.215658
29 Oct 2016,1.219096
30 Oct 2016,1.2192
31 Oct 2016,1.220703
01 Nov 2016,1.222793
02 Nov 2016,1.231967
03 Nov 2016,1.245245
04 Nov 2016,1.252348
05 Nov 2016,1.251831
06 Nov 2016,1.251799
07 Nov 2016,1.239926
08 Nov 2016,1.237011
09 Nov 2016,1.246417
10 Nov 2016,1.251564
11 Nov 2016,1.259763
12 Nov 2016,1.260152
13 Nov 2016,1.260152
14 Nov 2016,1.246572
15 Nov 2016,1.242545
16 Nov 2016,1.244787
17 Nov 2016,1.245175
18 Nov 2016,1.232742
19 Nov 2016,1.234446
20 Nov 2016,1.234499
21 Nov 2016,1.246362
22 Nov 2016,1.243163
23 Nov 2016,1.243626
24 Nov 2016,1.24502
25 Nov 2016,1.245601
26 Nov 2016,1.247653
27 Nov 2016,1.2477
28 Nov 2016,1.240849
29 Nov 2016,1.249531
30 Nov 2016,1.248751
01 Dec 2016,1.25897
02 Dec 2016,1.268231
03 Dec 2016,1.27331
04 Dec 2016,1.273301
05 Dec 2016,1.27081
06 Dec 2016,1.271375
07 Dec 2016,1.260923
08 Dec 2016,1.256755
09 Dec 2016,1.257703
10 Dec 2016,1.257743
11 Dec 2016,1.257498
12 Dec 2016,1.267042
13 Dec 2016,1.268553
14 Dec 2016,1.271456
15 Dec 2016,1.23839
16 Dec 2016,1.247194
17 Dec 2016,1.249001
18 Dec 2016,1.249001
19 Dec 2016,1.242236
20 Dec 2016,1.235025
21 Dec 2016,1.23533
22 Dec 2016,1.229559
23 Dec 2016,1.22519
24 Dec 2016,1.2278
25 Dec 2016,1.2278
26 Dec 2016,1.228501
27 Dec 2016,1.226001
28 Dec 2016,1.222195
29 Dec 2016,1.223459
30 Dec 2016,1.234111
31 Dec 2016,1.233905
01 Jan 2017,1.233905
02 Jan 2017,1.22971
03 Jan 2017,1.22549
04 Jan 2017,1.230012
05 Jan 2017,1.241157
06 Jan 2017,1.230466
07 Jan 2017,1.228396
08 Jan 2017,1.228796
09 Jan 2017,1.216397
10 Jan 2017,1.216841
11 Jan 2017,1.213592
12 Jan 2017,1.221001
13 Jan 2017,1.220532
14 Jan 2017,1.219698
15 Jan 2017,1.217597
16 Jan 2017,1.205298
17 Jan 2017,1.238835
18 Jan 2017,1.231793
19 Jan 2017,1.231512
20 Jan 2017,1.233289
21 Jan 2017,1.236499
22 Jan 2017,1.236499
23 Jan 2017,1.248642
24 Jan 2017,1.253007
25 Jan 2017,1.262435
26 Jan 2017,1.257846
27 Jan 2017,1.25307
28 Jan 2017,1.255249
29 Jan 2017,1.255249
30 Jan 2017,1.248268
31 Jan 2017,1.257767
01 Feb 2017,1.263775
02 Feb 2017,1.253526
03 Feb 2017,1.250688
04 Feb 2017,1.248751
05 Feb 2017,1.2484
06 Feb 2017,1.245408
07 Feb 2017,1.249258
08 Feb 2017,1.253526
09 Feb 2017,1.251815
10 Feb 2017,1.249844
11 Feb 2017,1.249149
12 Feb 2017,1.249196
13 Feb 2017,1.249563
14 Feb 2017,1.246409
15 Feb 2017,1.247318
16 Feb 2017,1.247505
17 Feb 2017,1.242066
18 Feb 2017,1.241249
19 Feb 2017,1.240995
20 Feb 2017,1.246269
21 Feb 2017,1.246681
22 Feb 2017,1.246059
23 Feb 2017,1.254863
24 Feb 2017,1.249422
25 Feb 2017,1.246797
26 Feb 2017,1.246797
27 Feb 2017,1.247707
28 Feb 2017,1.242468
01 Mar 2017,1.232438
02 Mar 2017,1.226949
03 Mar 2017,1.224642
04 Mar 2017,1.229551
05 Mar 2017,1.229551
06 Mar 2017,1.22399
07 Mar 2017,1.220912
08 Mar 2017,1.215495
09 Mar 2017,1.21619
10 Mar 2017,1.216138
11 Mar 2017,1.216501
12 Mar 2017,1.216301
13 Mar 2017,1.223242
14 Mar 2017,1.216101
15 Mar 2017,1.222344
16 Mar 2017,1.236522
17 Mar 2017,1.238636
18 Mar 2017,1.239949
19 Mar 2017,1.239903
20 Mar 2017,1.23472
21 Mar 2017,1.248689
22 Mar 2017,1.247972
23 Mar 2017,1.252599
24 Mar 2017,1.249063
25 Mar 2017,1.247497
26 Mar 2017,1.247497
27 Mar 2017,1.25636
28 Mar 2017,1.248728
29 Mar 2017,1.240649
30 Mar 2017,1.248689
31 Mar 2017,1.254225
02 Apr 2017,1.254398
03 Apr 2017,1.247816
04 Apr 2017,1.243178
05 Apr 2017,1.246727
06 Apr 2017,1.24791
07 Apr 2017,1.238758
08 Apr 2017,1.237348
09 Apr 2017,1.237348
10 Apr 2017,1.242082
11 Apr 2017,1.248128
12 Apr 2017,1.249688
13 Apr 2017,1.25205
14 Apr 2017,1.252795
15 Apr 2017,1.252505
16 Apr 2017,1.252199
17 Apr 2017,1.258653
18 Apr 2017,1.276389
19 Apr 2017,1.278445
20 Apr 2017,1.282331
21 Apr 2017,1.279427
22 Apr 2017,1.281099
23 Apr 2017,1.281706
24 Apr 2017,1.278102
25 Apr 2017,1.283458
26 Apr 2017,1.282545
27 Apr 2017,1.289981
28 Apr 2017,1.295001
29 Apr 2017,1.294951
30 Apr 2017,1.295203
01 May 2017,1.291322
02 May 2017,1.292065
04 May 2017,1.291564
05 May 2017,1.296008
06 May 2017,1.298103
07 May 2017,1.298103
08 May 2017,1.293711
09 May 2017,1.293661
10 May 2017,1.293895
11 May 2017,1.287001
12 May 2017,1.287026
13 May 2017,1.288651
14 May 2017,1.288892
15 May 2017,1.291114
16 May 2017,1.291731
17 May 2017,1.293862
18 May 2017,1.30001
20 May 2017,1.303552
21 May 2017,1.303594
22 May 2017,1.301075
23 May 2017,1.297656
24 May 2017,1.293159
25 May 2017,1.295656
26 May 2017,1.279664
27 May 2017,1.280606
28 May 2017,1.280606
29 May 2017,1.284414
30 May 2017,1.284027
31 May 2017,1.288975
01 Jun 2017,1.28866
02 Jun 2017,1.288319
03 Jun 2017,1.2891
04 Jun 2017,1.2891
